GeneSymbol	ensembl_id	pval	adj_pval	logFC	direction
FAM38A		0.000172908940421231	0.0273098498222203	0.132951775250527	UP
AKNA		0.000203392731134757	0.0285607886673135	0.131865745555052	UP
SLC25A1		6.44862238628032e-05	0.0189319208499659	0.13004253767223	UP
SAPS1		0.000825400490568104	0.0471475055639972	0.129828157557696	UP
STIP1		0.000595866778378516	0.0412251987549184	0.129462980191223	UP
EPN1		0.000141160887651032	0.0266142565871291	0.129277067410023	UP
MLL4		0.000821864473366664	0.0471475055639972	0.127947506926905	UP
FLII		0.000592834568892075	0.0412251987549184	0.127608269756299	UP
ITGB4BP		7.92883711439557e-05	0.020166922400115	0.126678409568896	UP
RHBDD2		0.000896767005725324	0.0488918952954344	0.126443271648315	UP
