Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
DNA-binding transcription factor binding (GO:0140297)	3/208	0.813001376396664	0.852937753033555	3	0.0144230769230769	PIAS4;DGKQ;SRF
transcription cis-regulatory region binding (GO:0000976)	9/549	0.813971053656388	0.852937753033555	9	0.0163934426229508	NFE2;MNT;RXRA;MTF1;CARM1;E2F2;ACTN4;FOXO3;RUNX3
transcription regulatory region nucleic acid binding (GO:0001067)	3/212	0.822976646358506	0.856289662866663	3	0.0141509433962264	RXRA;CARM1;FOXO3
G protein-coupled peptide receptor activity (GO:0008528)	1/82	0.823689802605241	0.856289662866663	1	0.0121951219512195	VIPR1
metalloendopeptidase activity (GO:0004222)	1/82	0.823689802605241	0.856289662866663	1	0.0121951219512195	MMP25
growth factor activity (GO:0008083)	1/87	0.841431238864713	0.870141491109441	1	0.0114942528735632	GRN
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	1/87	0.841431238864713	0.870141491109441	1	0.0114942528735632	G6PD
potassium channel activity (GO:0005267)	1/91	0.854332916513404	0.881170599754662	1	0.010989010989011	TMEM175
cysteine-type peptidase activity (GO:0008234)	1/98	0.874441775940048	0.899556291698117	1	0.0102040816326531	CTSB
GTP binding (GO:0005525)	2/189	0.908094010188779	0.931742291704111	2	0.0105820105820106	RHOT2;RHOG
hexosyltransferase activity (GO:0016758)	1/119	0.919617808362644	0.941115367519173	1	0.00840336134453781	GBA
guanyl ribonucleotide binding (GO:0032561)	2/214	0.940300788493503	0.959788887736891	2	0.00934579439252336	RHOT2;RHOG
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	17/1149	0.950795425944298	0.965498447994983	17	0.0147954743255004	NFE2;NFIX;SRF;FOXJ2;IKZF1;FOXO3;RUNX3;LYL1;KLF6;MNT;RXRA;IRF3;ELF4;MTF1;E2F2;ZNF324;MXD4
cis-regulatory region sequence-specific DNA binding (GO:0000987)	17/1149	0.950795425944298	0.965498447994983	17	0.0147954743255004	NFE2;NFIX;SRF;FOXJ2;IKZF1;FOXO3;RUNX3;LYL1;KLF6;MNT;RXRA;IRF3;ELF4;MTF1;E2F2;ZNF324;MXD4
receptor ligand activity (GO:0048018)	3/307	0.956892452707618	0.969191841559901	3	0.00977198697068404	SEMA4A;GRN;TIMP1
DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	2/256	0.971695237877853	0.980035707748179	2	0.0078125	MNT;FOXO3
cytokine activity (GO:0005125)	1/173	0.974521307929903	0.980035707748179	1	0.00578034682080925	TIMP1
mRNA binding (GO:0003729)	2/263	0.975060907201234	0.980035707748179	2	0.00760456273764259	SRRM2;SUPT5H
G protein-coupled receptor activity (GO:0004930)	2/283	0.982682429472828	0.98518289366996	2	0.00706713780918728	VIPR1;GPBAR1
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	18/1359	0.98815432206732	0.98815432206732	18	0.0132450331125828	NFE2;NFIX;SRF;FOXJ2;IKZF1;ACTN4;FOXO3;RUNX3;LYL1;KLF6;MNT;RXRA;IRF3;ELF4;MTF1;E2F2;ZNF324;MXD4
