Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
protein lipidation (GO:0006497)	2/61	0.0606515561456586	0.282353179568244	2	0.0327868852459016	ZDHHC17;PIGY
stress-activated MAPK cascade (GO:0051403)	2/62	0.0624119980407353	0.282353179568244	2	0.032258064516129	UBE2N;ZFP36L1
acetyl-CoA biosynthetic process (GO:0006085)	1/10	0.0636163562830487	0.282353179568244	1	0.1	PPCS
Rap protein signal transduction (GO:0032486)	1/10	0.0636163562830487	0.282353179568244	1	0.1	RAP2A
histone H2B ubiquitination (GO:0033523)	1/10	0.0636163562830487	0.282353179568244	1	0.1	WAC
rRNA 3'-end processing (GO:0031125)	1/10	0.0636163562830487	0.282353179568244	1	0.1	RPS21
regulation of epithelial cell apoptotic process (GO:1904035)	1/10	0.0636163562830487	0.282353179568244	1	0.1	ZFP36L1
positive regulation of monocyte differentiation (GO:0045657)	1/10	0.0636163562830487	0.282353179568244	1	0.1	ZFP36L1
lipoprotein transport (GO:0042953)	1/10	0.0636163562830487	0.282353179568244	1	0.1	ZDHHC17
long-chain fatty acid import into cell (GO:0044539)	1/10	0.0636163562830487	0.282353179568244	1	0.1	RPS6KB1
regulation of protein neddylation (GO:2000434)	1/10	0.0636163562830487	0.282353179568244	1	0.1	DCUN1D5
cell cycle G1/S phase transition (GO:0044843)	2/63	0.0641897228371361	0.282353179568244	2	0.0317460317460317	CUL5;RPS6KB1
COPII vesicle coating (GO:0048208)	2/63	0.0641897228371361	0.282353179568244	2	0.0317460317460317	TMED10;USO1
vesicle coating (GO:0006901)	2/63	0.0641897228371361	0.282353179568244	2	0.0317460317460317	TMED10;USO1
vesicle targeting, rough ER to cis-Golgi (GO:0048207)	2/63	0.0641897228371361	0.282353179568244	2	0.0317460317460317	TMED10;USO1
neuron projection morphogenesis (GO:0048812)	3/140	0.0644436989878008	0.282353179568244	3	0.0214285714285714	RAB10;S100A6;ZDHHC17
protein localization to cell periphery (GO:1990778)	3/140	0.0644436989878008	0.282353179568244	3	0.0214285714285714	RAB10;RAP2A;RABEP1
protein secretion (GO:0009306)	2/64	0.0659844326138027	0.282353179568244	2	0.03125	RAB10;GOLPH3
negative regulation of cell cycle process (GO:0010948)	2/64	0.0659844326138027	0.282353179568244	2	0.03125	SUZ12;BMI1
antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	2/64	0.0659844326138027	0.282353179568244	2	0.03125	RNASE3;CAMP
regulation of innate immune response (GO:0045088)	2/64	0.0659844326138027	0.282353179568244	2	0.03125	GBP5;BIRC2
protein localization to organelle (GO:0033365)	3/142	0.0666488286747929	0.282353179568244	3	0.0211267605633803	GBP5;LMBRD1;SEC61B
cellular response to type I interferon (GO:0071357)	2/65	0.0677958325366818	0.282353179568244	2	0.0307692307692308	IFIT1;IFIT2
type I interferon signaling pathway (GO:0060337)	2/65	0.0677958325366818	0.282353179568244	2	0.0307692307692308	IFIT1;IFIT2
establishment of epithelial cell apical/basal polarity (GO:0045198)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	RAP2A
purine nucleoside bisphosphate biosynthetic process (GO:0034033)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	PPCS
positive regulation of ceramide biosynthetic process (GO:2000304)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	NSMAF
glycerol metabolic process (GO:0006071)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	COQ2
ribonucleoside bisphosphate biosynthetic process (GO:0034030)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	PPCS
negative regulation of potassium ion transmembrane transport (GO:1901380)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	CAB39
negative regulation of programmed necrotic cell death (GO:0062099)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	BIRC2
positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	NAMPT
lipoprotein localization (GO:0044872)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	ZDHHC17
coenzyme A biosynthetic process (GO:0015937)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	PPCS
positive regulation of sphingolipid biosynthetic process (GO:0090154)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	NSMAF
cyclooxygenase pathway (GO:0019371)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	PTGES3
positive regulation of transforming growth factor beta production (GO:0071636)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	ATP6AP2
regulation of mRNA 3'-end processing (GO:0031440)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	ZFP36L1
mitochondrial transcription (GO:0006390)	1/11	0.0697527247352707	0.282353179568244	1	0.0909090909090909	TFAM
axonogenesis (GO:0007409)	4/240	0.0732072839273875	0.282353179568244	4	0.0166666666666667	RAB10;FEZ2;S100A6;ZDHHC17
positive regulation of protein transport (GO:0051222)	2/69	0.0752025447547248	0.282353179568244	2	0.0289855072463768	GOLPH3;TMED10
cellular response to organic cyclic compound (GO:0071407)	3/150	0.0758086272755778	0.282353179568244	3	0.02	GOLPH3;CASP3;ZFP36L1
negative regulation of B cell proliferation (GO:0030889)	1/12	0.0758491854913786	0.282353179568244	1	0.0833333333333333	MNDA
regulation of response to oxidative stress (GO:1902882)	1/12	0.0758491854913786	0.282353179568244	1	0.0833333333333333	HEBP2
adipose tissue development (GO:0060612)	1/12	0.0758491854913786	0.282353179568244	1	0.0833333333333333	NAMPT
angiotensin maturation (GO:0002003)	1/12	0.0758491854913786	0.282353179568244	1	0.0833333333333333	ATP6AP2
regulation of actin filament depolymerization (GO:0030834)	1/12	0.0758491854913786	0.282353179568244	1	0.0833333333333333	MTPN
regulation of amyloid precursor protein catabolic process (GO:1902991)	1/12	0.0758491854913786	0.282353179568244	1	0.0833333333333333	TMED10
regulation of angiotensin levels in blood (GO:0002002)	1/12	0.0758491854913786	0.282353179568244	1	0.0833333333333333	ATP6AP2
mitotic G1/S transition checkpoint signaling (GO:0044819)	1/12	0.0758491854913786	0.282353179568244	1	0.0833333333333333	WAC
posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620)	1/12	0.0758491854913786	0.282353179568244	1	0.0833333333333333	SEC61B
morphogenesis of a polarized epithelium (GO:0001738)	1/12	0.0758491854913786	0.282353179568244	1	0.0833333333333333	RAB10
COPII-coated vesicle budding (GO:0090114)	2/70	0.0770930800917413	0.282353179568244	2	0.0285714285714286	TMED10;USO1
phosphatidylinositol-mediated signaling (GO:0048015)	2/71	0.0789986004415349	0.282353179568244	2	0.028169014084507	RPS6KB1;ZFP36L1
positive regulation of protein secretion (GO:0050714)	2/72	0.0809188319626435	0.282353179568244	2	0.0277777777777778	GOLPH3;TMED10
positive regulation of secretion by cell (GO:1903532)	2/72	0.0809188319626435	0.282353179568244	2	0.0277777777777778	GOLPH3;TMED10
negative regulation of autophagosome assembly (GO:1902902)	1/13	0.0819059960266386	0.282353179568244	1	0.0769230769230769	FEZ2
protein neddylation (GO:0045116)	1/13	0.0819059960266386	0.282353179568244	1	0.0769230769230769	DCUN1D5
regulation of response to stress (GO:0080134)	1/13	0.0819059960266386	0.282353179568244	1	0.0769230769230769	SLC38A2
alpha-linolenic acid metabolic process (GO:0036109)	1/13	0.0819059960266386	0.282353179568244	1	0.0769230769230769	ELOVL5
fatty acid elongation (GO:0030497)	1/13	0.0819059960266386	0.282353179568244	1	0.0769230769230769	ELOVL5
positive regulation of fatty acid biosynthetic process (GO:0045723)	1/13	0.0819059960266386	0.282353179568244	1	0.0769230769230769	ELOVL5
Golgi ribbon formation (GO:0090161)	1/13	0.0819059960266386	0.282353179568244	1	0.0769230769230769	GOLPH3
